DefaultDate,TimeToDefault,NumberOfCredits
2021-04-22,1140.0,44226
2021-04-22,1134.0,44226
2021-04-22,1023.0,44226
2021-04-22,938.0,44226
2020-10-23,757.0,44638
2021-04-22,812.0,44226
2021-04-22,1835.0,44226
2022-03-28,917.0,40235
2021-07-28,2211.0,43981
2021-04-22,524.0,44226
2021-07-28,1260.0,43981
2020-10-23,597.0,44638
2021-04-22,1262.0,44226
2021-10-19,1461.0,43747
2022-03-28,1875.0,40235
2021-05-04,1135.0,44202
2021-02-02,4641.0,44438
2021-09-29,915.0,43814
2021-01-19,406.0,44470
2021-11-23,788.0,43632
2022-01-03,1131.0,43421
2021-04-22,939.0,44226
2020-10-23,751.0,44638
2021-06-28,984.0,44064
2021-07-26,1103.0,43985
2022-01-21,1128.0,42911
2021-05-20,1162.0,44159
2021-11-23,1222.0,43632
2021-11-23,922.0,43632
2022-03-30,1413.0,40154
2021-09-10,674.0,43883
2020-03-19,503.0,45062
2021-07-22,661.0,43992
2021-07-28,2232.0,43981
2021-04-22,694.0,44226
2022-03-15,1895.0,40737
2021-12-09,735.0,43561
2022-03-18,906.0,40581
2020-03-19,678.0,45062
2021-07-28,694.0,43981
2021-10-29,899.0,43723
2021-12-20,1355.0,43503
2022-02-08,1476.0,42252
2022-01-24,819.0,42818
2021-07-28,5147.0,43981
2021-03-22,1021.0,44317
2021-07-28,811.0,43981
2022-02-17,1105.0,41910
2022-03-22,1097.0,40439
2021-12-10,924.0,43552
2021-12-10,924.0,43552
2022-02-24,1725.0,41621
2022-03-30,1248.0,40154
2021-09-21,1027.0,43852
2021-08-20,995.0,43937
2021-07-26,838.0,43985
2021-07-28,636.0,43981
2021-05-20,752.0,44159
2021-04-21,586.0,44228
2021-07-22,415.0,43992
2021-05-20,1071.0,44159
2021-03-22,1581.0,44317
2017-06-26,1174.0,45940
2021-04-22,552.0,44226
2021-11-02,1201.0,43716
2021-04-22,890.0,44226
2022-03-25,1723.0,40311
2021-04-22,693.0,44226
2021-12-24,1193.0,43470
2022-03-30,1231.0,40154
2021-07-28,937.0,43981
2021-07-28,870.0,43981
2021-10-13,1206.0,43772
2021-12-24,1064.0,43470
2022-03-09,1045.0,40990
2022-02-09,1020.0,42218
2021-12-24,1248.0,43470
2021-12-24,1248.0,43470
2021-04-22,1798.0,44226
2021-12-24,1248.0,43470
2021-11-24,547.0,43627
2022-03-29,1097.0,40187
2021-07-22,1253.0,43992
2022-03-30,1162.0,40154
2021-03-22,2061.0,44317
2022-03-30,1211.0,40154
2022-02-17,1583.0,41910
2022-02-22,1551.0,41717
2021-05-20,847.0,44159
2021-07-22,762.0,43992
2022-01-13,2018.0,43219
2021-03-22,809.0,44317
2021-06-10,975.0,44102
2021-12-22,987.0,43487
2021-07-28,1496.0,43981
2022-01-21,1389.0,42911
2022-01-21,1086.0,42911
2020-12-29,761.0,44506
2021-07-28,944.0,43981
2021-04-22,562.0,44226
2021-03-22,251.0,44317
2022-02-23,827.0,41665
2021-04-20,931.0,44231
2021-07-28,897.0,43981
2021-07-07,755.0,44036
2021-05-20,778.0,44159
2021-04-21,1645.0,44228
2021-03-22,766.0,44317
2021-05-20,2036.0,44159
2022-02-08,1278.0,42252
2021-03-22,707.0,44317
2022-02-11,1002.0,42143
2021-04-22,631.0,44226
2021-04-22,563.0,44226
2021-07-28,1202.0,43981
2021-12-22,1241.0,43487
2021-04-21,1905.0,44228
2022-01-14,1355.0,43190
2022-02-23,1763.0,41665
2020-09-18,809.0,44689
2021-12-21,1258.0,43498
2021-04-22,884.0,44226
2021-04-22,496.0,44226
2020-11-16,854.0,44593
2021-04-22,996.0,44226
2022-03-18,975.0,40581
2021-01-28,539.0,44448
2021-06-09,1037.0,44107
2022-03-30,1293.0,40154
2021-04-22,713.0,44226
2021-04-22,713.0,44226
2021-04-22,2018.0,44226
2022-01-24,711.0,42818
2021-12-27,1509.0,43465
2021-04-22,1203.0,44226
2021-03-22,1384.0,44317
2022-03-29,1324.0,40187
2021-07-28,1038.0,43981
2021-07-28,994.0,43981
2022-01-13,1011.0,43219
2022-03-28,1083.0,40235
2022-02-11,785.0,42143
2021-05-20,318.0,44159
2021-02-11,881.0,44419
2021-02-11,881.0,44419
2021-04-22,1525.0,44226
2021-04-21,1150.0,44228
2021-12-01,1174.0,43594
2020-10-07,1065.0,44659
2021-03-22,609.0,44317
2021-10-27,2049.0,43731
2021-12-14,1110.0,43529
2021-12-29,1260.0,43450
2022-03-03,1382.0,41287
2021-07-22,1935.0,43992
2021-12-14,939.0,43529
2021-07-22,799.0,43992
2021-07-22,1644.0,43992
2021-06-22,1309.0,44075
2021-07-22,1339.0,43992
2022-03-30,1246.0,40154
2021-10-13,922.0,43772
2022-02-28,944.0,41475
2021-04-22,520.0,44226
2021-12-13,1161.0,43536
2021-06-30,1533.0,44057
2020-09-18,924.0,44689
2022-02-15,1281.0,42015
2021-04-22,1133.0,44226
2021-07-22,1282.0,43992
2022-03-30,1023.0,40154
2022-03-30,861.0,40154
2022-03-28,1209.0,40235
2021-09-01,884.0,43907
2021-02-11,1605.0,44419
2021-04-22,850.0,44226
2021-07-28,1258.0,43981
2021-07-28,859.0,43981
