DefaultDate,TimeToDefault,NumberOfCredits
2021-12-02,882.0,477501
2022-01-08,1034.0,462303
2022-01-25,820.0,455887
2021-12-14,547.0,472654
2021-12-26,304.0,467329
2022-01-27,303.0,454999
2022-03-27,361.0,425527
2022-02-28,314.0,437871
2022-02-01,243.0,451869
2022-02-22,1551.0,442350
2021-12-26,1343.0,467329
2021-11-30,1247.0,478878
2022-03-27,1363.0,425527
2022-03-27,1319.0,425527
2022-03-20,1257.0,428369
2021-10-25,1081.0,483200
2021-12-26,1010.0,467329
2021-12-26,969.0,467329
2022-03-16,973.0,430104
2022-03-29,977.0,422602
2021-11-25,708.0,482012
2022-01-27,728.0,454999
2021-11-04,393.0,482744
2022-03-27,515.0,425527
2021-11-21,363.0,482187
2021-12-26,353.0,467329
2022-02-25,389.0,440890
2021-11-25,294.0,482012
2022-03-24,3165.0,426757
2021-12-16,304.0,471621
2021-12-20,455.0,469807
2021-11-05,393.0,482723
2022-03-27,530.0,425527
2022-01-01,393.0,464028
2022-03-27,395.0,425527
2022-03-26,334.0,425781
2022-01-25,1749.0,455887
2022-01-02,1642.0,463809
2022-01-27,1430.0,454999
2021-12-23,1400.0,468165
2021-12-26,1321.0,467329
2022-02-25,1193.0,440890
2022-03-27,1200.0,425527
2021-11-30,901.0,478878
2022-03-27,850.0,425527
2021-12-26,719.0,467329
2022-01-25,522.0,455887
2021-12-25,485.0,467492
2022-02-28,454.0,437871
2022-03-02,454.0,436198
2022-03-03,454.0,435514
2021-11-25,346.0,482012
2022-02-25,408.0,440890
2021-12-30,3747.0,464497
2022-02-11,365.0,447220
2021-09-10,212.0,484039
2022-01-05,273.0,463147
2021-12-26,251.0,467329
2022-03-27,314.0,425527
2022-03-27,290.0,425527
2022-03-16,273.0,430104
2021-12-10,1400.0,474214
2022-02-18,1247.0,444126
2021-11-25,1161.0,482012
2022-01-25,1160.0,455887
2021-12-26,1025.0,467329
2022-03-27,1102.0,425527
2021-12-26,965.0,467329
2021-12-14,833.0,472654
2022-01-25,862.0,455887
2022-01-25,839.0,455887
2022-01-25,832.0,455887
2021-11-17,698.0,482358
2021-12-26,524.0,467329
2022-03-16,485.0,430104
2022-01-25,488.0,455887
2022-03-05,485.0,434532
2022-02-23,455.0,441865
2022-01-25,432.0,455887
2022-03-27,433.0,425527
2021-11-26,301.0,481938
2022-01-19,303.0,458435
2021-12-30,273.0,464497
2022-02-28,304.0,437871
2022-02-13,212.0,446429
2022-03-28,1915.0,422976
2021-11-26,1673.0,481938
2022-03-02,1703.0,436198
2022-02-16,1430.0,445185
2022-03-27,1416.0,425527
2022-03-27,1385.0,425527
2022-03-02,1185.0,436198
